id,daddy,name,brand,price,description,color,style,imglink,hash
"11901047","data/accessoriescsv.csv","N.PEAL Chevron bobble scarf","JW Anderson","HK$2143","Blue cotton Beach striped scarf shirt from J.W.Anderson.","BABY BLUE","SH21MS17115810","https://cdn-images.farfetch-contents.com/11/90/10/47/11901047_9031843_322.jpg","14eff8e45d3090da9024fc751a39ef18"
"12353419","data/accessoriescsv.csv","N.PEAL fur neckwarmer","Maison Margiela","HK$10915","Emerging from Antwerp's avant-garde design scene in the late 80s Maison Margiela made a name for itself with its experimental and often conceptual approach to design. Crafted from lamb fur this chunky gilet takes a sleeveless cut with a v-neck a front hook and eye fastening and a dyed stripe detail to the front and back finished with and a full lining. This item is true to fit.","856","S30FB0088SY0679","https://cdn-images.farfetch-contents.com/12/35/34/19/12353419_11130645_322.jpg","1e809864de65155e42c2dd8f64305103"
"12446773","data/accessoriescsv.csv","N.PEAL raccoon pompom hat","N.Peal","HK$1376","Grey cashmere and raccoon fur pompom ribbed beanie from N.Peal.","Dark Charcoal + Raccoon","NPA160F","https://cdn-images.farfetch-contents.com/12/44/67/73/12446773_11487001_322.jpg","532b3df2a55e287d9c0838e104328a11"
"11750537","data/accessoriescsv.csv","OLIVER PEOPLES Keery glasses","Oliver Peoples","HK$3286","Black acetate Byredo x Oliver Peoples sunglasses from Oliver Peoples. This item comes with a protective case. This item is unisex.","10314C","OV5310SU","https://cdn-images.farfetch-contents.com/11/75/05/37/11750537_8311928_322.jpg","37e4eb9e1e141898fa3acde9eb60c473"
"11811374","data/accessoriescsv.csv","PAUL SMITH Crossover Stripe' zip-around purse","Comme Des Garçons Wallet","HK$543","Red leather zip around purse from Comme Des Garçons Wallet featuring an all around zip fastening gold-tone hardware an embossed internal logo stamp and an internal slip pocket. This item is unisex.","RED","SA3100","https://cdn-images.farfetch-contents.com/11/81/13/74/11811374_8544325_322.jpg","fa2d553653101d192185e79ceeea5222"
"12215063","data/accessoriescsv.csv","PIERRE-LOUIS MASCIA printed patchwork scarf","Pierre-Louis Mascia","HK$2196","Multicolour modal-cashmere blend and silk printed patchwork scarf from Pierre-Louis Mascia.","40992/101-12","ALOWON","https://cdn-images.farfetch-contents.com/12/21/50/63/12215063_11247682_322.jpg","fdc8d004b7338a71cc8b723ad5a95677"
"12097891","data/accessoriescsv.csv","PRADA classic continental wallet","Yohji Yamamoto","HK$4232","Black leather classic continental wallet from Yohji Yamamoto.","BLACK","HDA05721","https://cdn-images.farfetch-contents.com/12/09/78/91/12097891_10068297_322.jpg","d9c3a94ee686fa379a45701dd7a66a20"
"12097891","data/accessoriescsv.csv","PRADA Classic continental wallet","Yohji Yamamoto","HK$4232","Black leather classic continental wallet from Yohji Yamamoto.","BLACK","HDA05721","https://cdn-images.farfetch-contents.com/12/09/78/91/12097891_10068297_322.jpg","1aae86a431484aba61377cb4c4b6ee1d"
"12279728","data/accessoriescsv.csv","PRADA fur patch mittens","Prada","HK$10250","Brown leather and rabbit fur loafers from Prada.","F0018 NATURALE","2DG0843J30","https://cdn-images.farfetch-contents.com/12/27/97/28/12279728_10838643_322.jpg","cb82a5c25132621a5371c1d6066dc2c2"
"12458956","data/accessoriescsv.csv","PRADA Logo plaque wallet on chain","Bally","HK$1258","Blue leather logo plaque wallet from Bally.","blu","621483027","https://cdn-images.farfetch-contents.com/12/45/89/56/12458956_11543141_322.jpg","6bac32f94e1ac3c6ef288114a5ce4d92"
"12469827","data/accessoriescsv.csv","PRADA teddy bear trick keyring","Prada","HK$2236","Founded by Mario Prada the brand is known for producing timeless items with traditional Milanese construction. Expect to see outerwear with a utilitarian twist and vibrant accessories that have amassed a cult following. Black Prada tote keyring featuring a lobster clasp closure silver-tone hardware and a logo plaque.","F0002 NERO","2TT062D02","https://cdn-images.farfetch-contents.com/12/46/98/27/12469827_11861735_322.jpg","8455c6e38743d3b5a0139657ed657e24"
"10880934","data/accessoriescsv.csv","PROENZA SCHOULER Metallic PS11 Wallet With Strap","Comme Des Garçons Wallet","HK$1307","Gold-tone leather metallic zip wallet from Comme Des Garçons Wallet featuring a zip fastening multiple interior card slots a coin pocket and an embossed internal logo stamp.","Gold","SA2100G","https://cdn-images.farfetch-contents.com/10/88/09/34/10880934_4256790_322.jpg","d7b6b06d9f74a0bc421b6e00e37019de"
"12211911","data/accessoriescsv.csv","PS BY PAUL SMITH Fringed scarf","Paul Smith","HK$969","Grey wool fringed scarf from Paul Smith.","NATAR","ATXC676DS1376","https://cdn-images.farfetch-contents.com/12/21/19/11/12211911_10460721_322.jpg","88a2690e98311b1f99049d1e38b55159"
"11183894","data/accessoriescsv.csv","SAINT LAURENT leopard print scarf","Saint Laurent","HK$2415","Nude and black wool-silk blend leopard print scarf from Saint Laurent featuring creases and finished edges.","9671 BLACK/NUDE","3457914Y810","https://cdn-images.farfetch-contents.com/11/18/38/94/11183894_5685441_322.jpg","db47f0af26c2d46fdcc24db1ea20ab81"
"12192098","data/accessoriescsv.csv","SAINT LAURENT Fragments zip wallet","Saint Laurent","HK$4500","With a legacy built on luxurious hedonism Parisian fashion house Saint Laurent exudes the seditious spirit of the times through classic tailored silhouettes and classic leatherwares. With its distinctive cut-corner front panel the iconic Fragments wallet is presented here in smooth black calf leather finished with a brand stamp and topped with a black zip which trims the top and one of the sides. The gusseted interior is divided by a central zipped coin pocket multiple card slots and bill compartments.","4164","456153D432U","https://cdn-images.farfetch-contents.com/12/19/20/98/12192098_10371689_322.jpg","7b7fd9d641246db70033a92b5adebe06"
"11871836","data/accessoriescsv.csv","SAINT LAURENT SL 185 slim sunglasses","Saint Laurent Eyewear","HK$2315","Tapping into the current trend of yellow lens sunglasses these Slim SL 138 sunglasses are presented in a versatile black hue and feature comfortable and flattering square frames. Detailed with Saint Laurent's embossed logo to each temple these Slim SL 138 sunglasses are finished with straight arms and angled tips.","1085","447662Y9901","https://cdn-images.farfetch-contents.com/11/87/18/36/11871836_8857300_322.jpg","bdff6a7e6fdaaf9d6ed176fd227be761"
"12149502","data/accessoriescsv.csv","SAINT LAURENT star stud sunglasses","Saint Laurent","HK$5900","Red and black cotton Saint Laurent Université jumper from Saint Laurent featuring a ribbed crew neck long sleeves a ribbed hem and cuffs and a signature Saint Laurent Université motif at the chest.","8409","459967Y1TR1","https://cdn-images.farfetch-contents.com/12/14/95/02/12149502_10181136_322.jpg","23aa0d39ab3506823a5a83216e293b0c"
"12516738","data/accessoriescsv.csv","SAINT LAURENT  Compact Tri-fold Wallet","Saint Laurent","HK$2750","Founded in 1961 by innovative designer Yves Saint Laurent French luxury fashion house Saint Laurent fuses expert craftsmanship with the label’s signature rock ‘n’ roll flair. This navy blue leather tri-fold wallet features a pebbled leather texture a front embossed logo stamp and a push lock fastening.","4147","459996BTY6N","https://cdn-images.farfetch-contents.com/12/51/67/38/12516738_11819530_322.jpg","eacce8b4f54e2fa1b130548fabea3ed1"
"11279256","data/accessoriescsv.csv","SALVATORE FERRAGAMO Gancio French flap wallet","Salvatore Ferragamo","HK$1560","Black calf leather flap wallet from Salvatore Ferragamo featuring a foldover top a silver-tone logo plaque and multiple interior card slots.","001 NERO","636181","https://cdn-images.farfetch-contents.com/11/27/92/56/11279256_6117304_322.jpg","4e359d3ca7506cc01fa6ce48622f3b76"
"12185740","data/accessoriescsv.csv","SALVATORE FERRAGAMO Amy backpack","Salvatore Ferragamo","HK$6965","The definition of Italian luxury Salvatore Ferragamo prides itself on a seamless blend of high-quality materials impeccable craftsmanship and a timeless design vision. This black backpack from the designer's AW17 collection is expertly constructed from high quality Italian leather. It features a top handle a zip fastening a zip fastened interior compartment a front embossed logo stamp a frontal zip pocket two adjustable straps and a textured finish.","BLACK","670322","https://cdn-images.farfetch-contents.com/12/18/57/40/12185740_10365265_322.jpg","2502abce9f06d1adcb5486a473422f4c"
"11958858","data/accessoriescsv.csv","SALVATORE FERRAGAMO bow detail mini wallet","Ami Alexandre Mattiussi","HK$1260","Red leather mini wallet from Ami Alexandre Mattiussi featuring a top zip closure an embossed internal logo stamp and an external debossed logo all over.","600 RED","H17A004300","https://cdn-images.farfetch-contents.com/11/95/88/58/11958858_9244225_322.jpg","e99acfbea243f6035556a82d95853c3b"
"12540706","data/accessoriescsv.csv","SALVATORE FERRAGAMO Double Gancio continental wallet","Salvatore Ferragamo","HK$2355","Recognised as one of the leading luxury accessory labels to date Salvatore Ferragamo champions impeccable quality excellent craftsmanship and timeless designs. Crafted in Italy from smooth calf leather this double gancio wallet from Salvatore Ferragamo features a silver-tone logo plaque multiple interior card slots and a note compartment.","RED","685954","https://cdn-images.farfetch-contents.com/12/54/07/06/12540706_11886225_322.jpg","b3db9246f9259c1ebda07ab594ff9fca"
"11480973","data/accessoriescsv.csv","SALVATORE FERRAGAMO Gancio floral print scarf","Salvatore Ferragamo","HK$1529","Navy wool gancio print scarf from Salvatore Ferragamo featuring frayed edges.","NAVY","5235170622742","https://cdn-images.farfetch-contents.com/11/48/09/73/11480973_7043505_322.jpg","d30408d97bb7b40223a61b9d2c893a3d"
"12531402","data/accessoriescsv.csv","SALVATORE FERRAGAMO Gancio French continental wallet","Salvatore Ferragamo","HK$3154","Salvatore Ferragamo present this classic Gancio wallet a luxurious take on an everyday essential. Constructed in Italy from a supple calf leather the exterior of this rectangular accessory features an eye-catching plaque of the brand’s signature double Gancio detail. This richly designed Salvatore Ferragamo piece also contains multiple interior card slots.","001 NERO","686012","https://cdn-images.farfetch-contents.com/12/53/14/02/12531402_11837821_322.jpg","5fa18fe06abdaf8057109a24d7f36ede"
"11480973","data/accessoriescsv.csv","SALVATORE FERRAGAMO Gancio print scarf","Salvatore Ferragamo","HK$1529","Navy wool gancio print scarf from Salvatore Ferragamo featuring frayed edges.","NAVY","5235170622742","https://cdn-images.farfetch-contents.com/11/48/09/73/11480973_7043505_322.jpg","3c8bf98cd463058fe1f7db140cb853e1"
"12425397","data/accessoriescsv.csv","SALVATORE FERRAGAMO Miss Vara Bow clip cardholder","Salvatore Ferragamo","HK$1200","The definition of Italian luxury Salvatore Ferragamo prides itself on a seamless blend of high-quality materials impeccable craftsmanship and a timeless design vision. This smokey blue silk bow print tie features a pointed tip and an allover bow print.","FUMO","668849","https://cdn-images.farfetch-contents.com/12/42/53/97/12425397_11378155_322.jpg","3fbc87b3aa8cc65c4a9ff98889e56faa"
"11961197","data/accessoriescsv.csv","SALVATORE FERRAGAMO Soft Sofia shoulder bag","Salvatore Ferragamo","HK$4400","Nero black shoulder bag from Salvatore Ferragamo featuring a top zip fastening silver-tone hardware a zip fastened interior compartment a front zip compartment a logo printed adjustable shoulder strap and branded side panel.","NERO","663526","https://cdn-images.farfetch-contents.com/11/96/11/97/11961197_9386359_322.jpg","70c5fb38128d63c3b475645750092026"
"12196099","data/accessoriescsv.csv","SALVATORE FERRAGAMO Vara organizer wallet","Salvatore Ferragamo","HK$1975","Salvatore Ferragamo present this luxurious take on an everyday essential. Black leather wallet featuring an embossed logo multiple interior card slots and an internal logo stamp.","001 NERO","670464","https://cdn-images.farfetch-contents.com/12/19/60/99/12196099_10426307_322.jpg","c6f093f13924af51ae53a39e77a23aea"
"12156366","data/accessoriescsv.csv","SALVATORE FERRAGAMO weave knit scarf","Salvatore Ferragamo","HK$1700","Salvatore Ferragamo's collection features Old Hollywood sophistication and off-beat detailing. This grey wool-silk blend classic knitted scarf from Salvatore Ferragamo is a wardrobe staple.","antracite/rosso","677495","https://cdn-images.farfetch-contents.com/12/15/63/66/12156366_10228303_322.jpg","f51dc9bd402a9846dee574e8044b4b71"
"12150944","data/accessoriescsv.csv","STELLA MCCARTNEY beanie cat keyring","Thom Browne","HK$1470","Black brass cat keyring from Thom Browne.","BLACK","MZK019A01763","https://cdn-images.farfetch-contents.com/12/15/09/44/12150944_10196681_322.jpg","439ced483a59047954899f62bfe26916"
"12139956","data/accessoriescsv.csv","STELLA MCCARTNEY clip on aviator sunglasses","Stella Mccartney Eyewear","HK$4102","Brown tortoiseshell clip on aviator sunglasses from Stella McCartney. This item is unisex.","003","SC0076S","https://cdn-images.farfetch-contents.com/12/13/99/56/12139956_10074560_322.jpg","da40930479cea4ac1f04994728dabb58"
"12476977","data/accessoriescsv.csv","THOM BROWNE Tortoiseshell effect eye glasses","Thom Browne Eyewear","HK$5189","Black and brown tortoiseshell effect eye glasses from Thom Browne Eyewear featuring round frames.","02","TBX908","https://cdn-images.farfetch-contents.com/12/47/69/77/12476977_11645364_322.jpg","375a4d5ad3d294dadcadd93e5b60a38c"
"12507716","data/accessoriescsv.csv","TOM FORD Round frame glasses","Kyme","HK$1386","Black acetate Tom round frame glasses from Kyme.","01","TOM","https://cdn-images.farfetch-contents.com/12/50/77/16/12507716_11768245_322.jpg","65ed672af933c88c445fed9e78fa461c"
